Server Name	database_name	backup_start_date	backup_finish_date	server_name	user_name	type	physical_device_name
SQLCLU-02	AG_HIX_master	2025-02-06 11:15:00.000	2025-02-06 11:15:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_111500.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 11:15:01.000	2025-02-06 11:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_111501.trn
SQLCLU-02	HiX_PROD	2025-02-06 11:15:02.000	2025-02-06 11:15:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_111502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 11:30:00.000	2025-02-06 11:30:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_113000.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 11:30:01.000	2025-02-06 11:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_113001.trn
SQLCLU-02	HiX_PROD	2025-02-06 11:30:02.000	2025-02-06 11:30:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_113002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 11:45:01.000	2025-02-06 11:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_114501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 11:45:01.000	2025-02-06 11:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_114501.trn
SQLCLU-02	HiX_PROD	2025-02-06 11:45:02.000	2025-02-06 11:45:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_114502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 12:00:01.000	2025-02-06 12:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_120000.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 12:00:01.000	2025-02-06 12:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_120001.trn
SQLCLU-02	HiX_PROD	2025-02-06 12:00:02.000	2025-02-06 12:00:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_120002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 12:15:01.000	2025-02-06 12:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_121501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 12:15:01.000	2025-02-06 12:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_121501.trn
SQLCLU-02	HiX_PROD	2025-02-06 12:15:02.000	2025-02-06 12:15:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_121502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 12:30:01.000	2025-02-06 12:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_123001.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 12:30:01.000	2025-02-06 12:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_123001.trn
SQLCLU-02	HiX_PROD	2025-02-06 12:30:02.000	2025-02-06 12:30:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_123002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 12:45:00.000	2025-02-06 12:45:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_124500.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 12:45:01.000	2025-02-06 12:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_124501.trn
SQLCLU-02	HiX_PROD	2025-02-06 12:45:02.000	2025-02-06 12:45:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_124502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 13:00:00.000	2025-02-06 13:00:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_130000.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 13:00:01.000	2025-02-06 13:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_130001.trn
SQLCLU-02	HiX_PROD	2025-02-06 13:00:02.000	2025-02-06 13:00:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_130002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 13:15:01.000	2025-02-06 13:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_131501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 13:15:01.000	2025-02-06 13:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_131501.trn
SQLCLU-02	HiX_PROD	2025-02-06 13:15:02.000	2025-02-06 13:15:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_131502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 13:30:00.000	2025-02-06 13:30:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_133000.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 13:30:01.000	2025-02-06 13:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_133001.trn
SQLCLU-02	HiX_PROD	2025-02-06 13:30:02.000	2025-02-06 13:30:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_133002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 13:45:00.000	2025-02-06 13:45:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_134500.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 13:45:01.000	2025-02-06 13:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_134501.trn
SQLCLU-02	HiX_PROD	2025-02-06 13:45:02.000	2025-02-06 13:45:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_134502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 14:00:01.000	2025-02-06 14:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_140001.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 14:00:02.000	2025-02-06 14:00:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_140002.trn
SQLCLU-02	HiX_PROD	2025-02-06 14:00:03.000	2025-02-06 14:00:05.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_140003.trn
SQLCLU-02	AG_HIX_master	2025-02-06 14:15:01.000	2025-02-06 14:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_141501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 14:15:01.000	2025-02-06 14:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_141501.trn
SQLCLU-02	HiX_PROD	2025-02-06 14:15:02.000	2025-02-06 14:15:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_141502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 14:30:01.000	2025-02-06 14:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_143001.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 14:30:01.000	2025-02-06 14:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_143001.trn
SQLCLU-02	HiX_PROD	2025-02-06 14:30:03.000	2025-02-06 14:30:03.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_143003.trn
SQLCLU-02	AG_HIX_master	2025-02-06 14:45:00.000	2025-02-06 14:45:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_144500.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 14:45:01.000	2025-02-06 14:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_144501.trn
SQLCLU-02	HiX_PROD	2025-02-06 14:45:02.000	2025-02-06 14:45:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_144502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 15:00:00.000	2025-02-06 15:00:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_150000.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 15:00:01.000	2025-02-06 15:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_150001.trn
SQLCLU-02	HiX_PROD	2025-02-06 15:00:02.000	2025-02-06 15:00:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_150002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 15:15:01.000	2025-02-06 15:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_151501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 15:15:01.000	2025-02-06 15:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_151501.trn
SQLCLU-02	HiX_PROD	2025-02-06 15:15:03.000	2025-02-06 15:15:03.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_151502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 15:30:01.000	2025-02-06 15:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_153001.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 15:30:01.000	2025-02-06 15:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_153001.trn
SQLCLU-02	HiX_PROD	2025-02-06 15:30:03.000	2025-02-06 15:30:03.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_153003.trn
SQLCLU-02	AG_HIX_master	2025-02-06 15:45:00.000	2025-02-06 15:45:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_154500.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 15:45:01.000	2025-02-06 15:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_154501.trn
SQLCLU-02	HiX_PROD	2025-02-06 15:45:02.000	2025-02-06 15:45:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_154502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 16:00:01.000	2025-02-06 16:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_160001.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 16:00:01.000	2025-02-06 16:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_160001.trn
SQLCLU-02	HiX_PROD	2025-02-06 16:00:02.000	2025-02-06 16:00:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_160002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 16:15:01.000	2025-02-06 16:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_161501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 16:15:01.000	2025-02-06 16:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_161501.trn
SQLCLU-02	HiX_PROD	2025-02-06 16:15:03.000	2025-02-06 16:15:03.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_161503.trn
SQLCLU-02	AG_HIX_master	2025-02-06 16:30:01.000	2025-02-06 16:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_163001.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 16:30:01.000	2025-02-06 16:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_163001.trn
SQLCLU-02	HiX_PROD	2025-02-06 16:30:02.000	2025-02-06 16:30:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_163002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 16:45:01.000	2025-02-06 16:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_164501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 16:45:02.000	2025-02-06 16:45:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_164502.trn
SQLCLU-02	HiX_PROD	2025-02-06 16:45:03.000	2025-02-06 16:45:03.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_164503.trn
SQLCLU-02	AG_HIX_master	2025-02-06 17:00:00.000	2025-02-06 17:00:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_170000.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 17:00:01.000	2025-02-06 17:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_170001.trn
SQLCLU-02	HiX_PROD	2025-02-06 17:00:02.000	2025-02-06 17:00:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_170002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 17:15:01.000	2025-02-06 17:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_171501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 17:15:02.000	2025-02-06 17:15:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_171501.trn
SQLCLU-02	HiX_PROD	2025-02-06 17:15:03.000	2025-02-06 17:15:03.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_171503.trn
SQLCLU-02	AG_HIX_master	2025-02-06 17:30:01.000	2025-02-06 17:30:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_173001.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 17:30:02.000	2025-02-06 17:30:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_173002.trn
SQLCLU-02	HiX_PROD	2025-02-06 17:30:03.000	2025-02-06 17:30:03.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_173003.trn
SQLCLU-02	AG_HIX_master	2025-02-06 17:45:00.000	2025-02-06 17:45:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_174500.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 17:45:01.000	2025-02-06 17:45:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_174501.trn
SQLCLU-02	HiX_PROD	2025-02-06 17:45:02.000	2025-02-06 17:45:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_174502.trn
SQLCLU-02	AG_HIX_master	2025-02-06 18:00:00.000	2025-02-06 18:00:00.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_180000.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 18:00:01.000	2025-02-06 18:00:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_180001.trn
SQLCLU-02	HiX_PROD	2025-02-06 18:00:02.000	2025-02-06 18:00:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_180002.trn
SQLCLU-02	AG_HIX_master	2025-02-06 18:15:01.000	2025-02-06 18:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_master\LOG\SQLCLU$AG_HIX_AG_HIX_master_LOG_20250206_181501.trn
SQLCLU-02	AG_HIX_msdb	2025-02-06 18:15:01.000	2025-02-06 18:15:01.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\AG_HIX_msdb\LOG\SQLCLU$AG_HIX_AG_HIX_msdb_LOG_20250206_181501.trn
SQLCLU-02	HiX_PROD	2025-02-06 18:15:02.000	2025-02-06 18:15:02.000	SQLCLU-02	AZSTDIMPNA\gMSAsqlclus$	L	\\10.10.98.100\backup\SQLCLU$AG_HIX\HiX_PROD\LOG\SQLCLU$AG_HIX_HiX_PROD_LOG_20250206_181502.trn
